data.hora	ODBA
27/03/2019 07:00:30.000	0.0910384460918171
27/03/2019 07:05:30.000	0.18437604173571
27/03/2019 07:10:30.000	0.184818708036988
27/03/2019 07:15:30.000	0.178406188784432
27/03/2019 07:20:30.000	0.200959125159047
27/03/2019 07:25:30.000	0.179257215890555
27/03/2019 07:30:30.000	0.15876634901704
27/03/2019 07:35:30.000	0.0873227124333117
27/03/2019 07:40:30.000	0.0440752708520743
27/03/2019 07:45:30.000	0.0629076081639251
27/03/2019 07:50:30.000	0.0697622721052646
27/03/2019 07:55:30.000	0.0850857653999415
27/03/2019 08:00:30.000	0.188853147041596
27/03/2019 08:05:30.000	0.162970772041025
27/03/2019 08:10:30.000	0.138135953022033
27/03/2019 08:15:30.000	0.219061342215954
27/03/2019 08:20:30.000	0.217527780837568
27/03/2019 08:25:30.000	0.225275615567662
27/03/2019 08:30:30.000	0.122390713843348
27/03/2019 08:35:30.000	0.122280829744188
27/03/2019 08:40:30.000	0.142823104509648
27/03/2019 08:45:30.000	0.202731567413
27/03/2019 08:50:30.000	0.199180714028314
27/03/2019 08:55:30.000	0.227546106153228
27/03/2019 09:00:30.000	0.15021548656279
27/03/2019 09:05:30.000	0.183984537125942
27/03/2019 09:10:30.000	0.19794536310295
27/03/2019 09:15:30.000	0.190468839070356
27/03/2019 09:20:30.000	0.142536105207109
27/03/2019 09:25:30.000	0.203202197649459
27/03/2019 09:30:30.000	0.204704877553157
27/03/2019 09:35:30.000	0.180092562846655
27/03/2019 09:40:30.000	0.192276795416147
27/03/2019 09:45:30.000	0.183232872598211
27/03/2019 09:50:30.000	0.194713518089454
27/03/2019 09:55:30.000	0.117362239233054
27/03/2019 10:00:30.000	0.169324332625874
27/03/2019 10:05:30.000	0.0720114540809132
27/03/2019 10:10:30.000	0.151148704079841
27/03/2019 10:15:30.000	0.0887224888027316
27/03/2019 10:20:30.000	0.229805920444954
27/03/2019 10:25:30.000	0.194475965760255
27/03/2019 10:30:30.000	0.173318399942558
27/03/2019 10:35:30.000	0.176323132500595
27/03/2019 10:40:30.000	0.165735039682705
27/03/2019 10:45:30.000	0.137472084619327
27/03/2019 10:50:30.000	0.222962582511833
27/03/2019 10:55:30.000	0.255588392429707
27/03/2019 11:00:30.000	0.239201233430207
27/03/2019 11:05:30.000	0.206087963286323
27/03/2019 11:10:30.000	0.212666644130353
27/03/2019 11:15:30.000	0.235383831630715
27/03/2019 11:20:30.000	0.148739106524391
27/03/2019 11:25:30.000	0.136769125076854
27/03/2019 11:30:30.000	0.0657204821087312
27/03/2019 11:35:30.000	0.0686833891511657
27/03/2019 11:40:30.000	0.0277079631365796
27/03/2019 11:45:30.000	0.0196841292815914
27/03/2019 11:50:30.000	0.0189735014197528
27/03/2019 11:55:30.000	0.0111226803487508
27/03/2019 12:00:30.000	0.0173267770600501
27/03/2019 12:05:30.000	0.0130321463334224
27/03/2019 12:10:30.000	0.0202251962868102
27/03/2019 12:15:30.000	0.0490026309413152
27/03/2019 12:20:30.000	0.0121934642990185
27/03/2019 12:25:30.000	0.0654579050537581
27/03/2019 12:30:30.000	0.187085449709294
27/03/2019 12:35:30.000	0.18896708554305
27/03/2019 12:40:30.000	0.187733028147927
27/03/2019 12:45:30.000	0.127435091210788
